,influencer,month,capture_audience,denier_audience,sentiment_audience,male_audience,aggressive_audience,followers_audience,verified_audience,freq_audience,capture_echoer,denier_echoer,sentiment_echoer,male_echoer,aggressive_echoer,followers_echoer,verified_echoer,freq_echoer
551,UN,2018-09-01,0.0002626033722596734,0.04224664224664224,0.10385725400932369,0.6666666666666666,0.2865239028664076,34112.510651116514,0.0,154.117988845592,0.00020983815935553143,0.009297280159265826,0.27920564876299264,0.8882192965253222,0.1469583530373693,7188113.147619095,0.0,26.93837420984473
552,UNEP,2018-09-01,0.00032414394116521774,0.02037710184319227,0.11924988273646453,0.6785714285714286,0.209737914483537,83320.21983624098,0.0,58.88290379070174,0.00042785740842710525,0.007028858016322205,0.26347403785864576,0.8341406913840764,0.1493366072409606,1104685.0952091955,0.0,19.105449513972307
553,UNFCCC,2018-09-01,0.00034488565884518144,0.01642780153490117,0.1636702979142289,0.6666666666666666,0.26289360766149533,10725.54208106706,0.0,46.72560858412233,0.0003673666574631322,0.0077016273277596805,0.18473592074787223,0.828296084550408,0.16133612893633278,947343.2826690549,0.0,18.372001971335713
554,ajplus,2018-09-01,0.0002147363849491509,0.022661122661122662,0.029130453532220713,0.5945945945945946,0.3860748325743615,14151.145681123951,0.0,108.68917180533867,0.0002864975180065566,0.011304526645307737,0.06040635958325579,0.8500161412334462,0.3661551769903987,1186542.528044394,0.0,32.82995778633571
555,annemariayritys,2018-09-01,0.0001966729773039384,0.0367816091954023,0.0011767075573733909,0.6896551724137931,0.23472528429424983,7762.851891068702,0.0,170.72347752720754,0.015911719571660456,0.025284558064468894,0.16721093941188356,0.4823981900622675,0.21867801633362224,606316.5202521915,0.0,167.84720974507886
556,antonioguterres,2018-09-01,0.00023987723015481222,0.020641701412814975,0.16411858678873398,0.6843267108167771,0.23724495146098756,63338.90994225055,0.0,46.38950085600742,0.00026763622182273333,0.004985533810313948,0.23979219843596716,0.8563937279876161,0.13143008406467982,1568259.6460099784,0.0,16.023841467020542
557,billmckibben,2018-09-01,0.00022752650014531102,0.03942328061252067,-0.008420119921982688,0.6752336448598131,0.37597646621978315,25973.412345358953,0.0,65.34448546040971,0.00030085193180969753,0.05877230340276827,0.1396788936845102,0.8442348154843531,0.2594453213929968,760311.2500593438,0.0,20.56215685262028
558,britneyspears,2018-09-01,7.439369141496801e-05,0.0,-0.13781918315833525,0.75,0.825,1373.575,0.0,89.58598781002115,1.7910233907654835e-05,0.0,-0.3018787263790766,1.0,1.0,49107.0,0.0,23.838440111420613
559,cathmckenna,2018-09-01,0.00033126961826003564,0.030331578131246893,0.022718966910419806,0.7251908396946565,0.3229416136386453,7373.484651259051,0.0,57.09668267866274,0.00039656195709062857,0.012469205651951943,0.3060420845463593,0.4628989000211971,0.23034743029986451,725636.2134297562,0.0,27.1708499309254
560,citizensclimate,2018-09-01,0.0003762910263007862,0.02236463982108288,0.1379393739686927,0.6422018348623854,0.36438322654636884,4444.178153721116,0.0,80.26193970960963,0.0007342644317904408,0.012504087135914884,0.15969953709204365,0.8252660094176292,0.28709645149061247,579229.696765244,0.0,19.589583204442413
561,climatecouncil,2018-09-01,0.0004682709702333747,0.03874511109072005,-0.05352566647369909,0.6844660194174758,0.3717742509447575,4620.764873624577,0.0,81.10814578473239,0.0006637442397844685,0.01872928634609296,0.054363986351232636,0.6504056804610661,0.3402432894961445,405222.22795290727,0.0,33.04027792736675
562,cnni,2018-09-01,0.00022814065367256857,0.0,-0.1239602093346888,0.5,0.290625,8860.258333333333,0.0,157.151326420908,0.0002701007093390853,0.005782941719826468,0.10135695949163484,0.7724827681279294,0.29915731720144106,5728584.035916334,0.0,47.719979224560234
563,guardianeco,2018-09-01,0.00023673725801385374,0.043367450994901975,0.04196161729821276,0.7155555555555555,0.3199520873493043,8154.604139411911,0.0,86.03189702178858,0.00040243933421038255,0.011738633493069176,0.06259196495351768,0.8212410204035474,0.32601312225997214,720668.8348907222,0.0,24.07692929468941
564,kylegriffin1,2018-09-01,4.959579427664534e-05,0.0,-0.5032430232104285,0.5,0.5,4972.0,0.0,1517.6346950252248,4.753100537031475e-05,0.009615384615384616,-3.280059465166421e-05,0.7307692307692308,0.21589708368554522,1334827.165759721,0.0,58.300342750907646
565,nowthisnews,2018-09-01,0.0001384369561982883,0.07053262804332588,-0.05959311433028736,0.6556521739130434,0.37163785904748853,4839.744502945108,0.0,97.00505177625482,0.0002608318824168569,0.01221546491742529,-0.28922348616228205,0.36518515710914573,0.5850817106216051,2264267.2285162266,0.0,80.4868455401186
566,nytimes,2018-09-01,0.0002153643457991284,0.08365115174247972,-0.0422896444082747,0.6684782608695652,0.3622960059278585,8692.410852824436,0.0,81.44667281947308,0.00033574952647377163,0.008575158686267858,0.04533028857209093,0.8824819790171062,0.23539639509305152,26465913.32462157,0.0,77.5441901544569
567,sciam,2018-09-01,0.00013225545140438757,0.0,0.013967155529995964,0.7083333333333334,0.32585227272727274,4393.590467171717,0.0,154.74234751588233,0.0002734908336222052,0.01438160025897915,-0.004288358357295898,0.8721799034299034,0.2660436993908106,2077228.3181447948,0.0,24.468081130136024
568,thehill,2018-09-01,0.0002730435125768001,0.05569833392414037,-0.0510588454944088,0.6236559139784946,0.3435646106110741,5602.834212137867,0.0,153.7060706386478,0.000383318871220879,0.08991685058761462,-0.10833300024860663,0.872043536735985,0.3095393457203684,3977517.545261851,0.0,137.56788273358654
569,tveitdal,2018-09-01,0.0002852690422679224,0.027369017782551616,-0.021453645112250938,0.6766917293233082,0.4080397496585024,6462.802462057391,0.0,72.60751055281823,0.0005344421475440096,0.01335225437110109,0.019564092407934223,0.8170768391214487,0.335187539959383,850465.6249327925,0.0,27.605098469675436
570,washingtonpost,2018-09-01,0.00011176517020089092,0.07453890006706908,-0.07564344815039455,0.5492957746478874,0.41434300245919964,30488.491335513078,0.0,134.71928163679812,0.00023529877657481264,0.011685308967911935,-0.09499604678109307,0.8710246033442394,0.40652690161380506,9373243.948029205,0.0,68.3989666609819
571,wef,2018-09-01,0.00034436325082651855,0.034661435044689756,0.0994364571194388,0.6666666666666666,0.2524632213847787,16077.788060913113,0.0,59.99121907078565,0.00049468068682917,0.008407838942392996,0.2127793411120813,0.8388773857830077,0.24400361339899562,2490302.10535376,0.0,36.059605928251514
572,CNN,2018-10-01,0.00027209661085925743,0.05133008617459723,-0.03965123809147632,0.5859872611464968,0.40087750456901133,6799.450673355618,0.0,111.37056779914789,0.0006888694500136822,0.004942996616082445,0.022363428853890442,0.3414419135811069,0.538715794994133,33075938.866743203,0.0,73.07283013377331
573,CarbonBrief,2018-10-01,0.00047968215000969053,0.018602890431534933,0.07222651119711175,0.7521739130434782,0.3073886979883238,13689.418546466795,0.0,44.06430561384555,0.0010951612852701373,0.010624037182662714,0.1873948283213139,0.8764793900533512,0.19579185479552613,578562.1588965514,0.0,19.809079884702758
574,CarolineLucas,2018-10-01,0.00040357345954176066,0.06484836285560923,-0.012953071421475004,0.6666666666666666,0.3291250148134206,9726.545654700909,0.0,53.97490115817091,0.0003781835326567456,0.009675895914861907,0.18501851049877285,0.7532674963924963,0.2862380437276949,568226.0710514631,0.0,25.105940033375596
575,ClimateCentral,2018-10-01,0.0004851866452375898,0.03401360544217687,0.15402941083505228,0.4897959183673469,0.25925287864063373,4593.576208881821,0.0,62.49235815030651,0.0008522348997483284,0.006969427318670036,0.11627433307085215,0.504076266693857,0.21701802232413325,491947.0010067055,0.0,22.774281602791138
576,ClimateReality,2018-10-01,0.0006060843043716275,0.01974544203646371,0.04325478762786001,0.6052631578947368,0.3123971301974584,8756.45955325853,0.0,68.17750270786712,0.0007871106573142716,0.009971845226210209,0.09504734169930933,0.8349785110891708,0.24687175907894043,1327130.8387872612,0.0,26.872906138427673
577,DanRather,2018-10-01,0.00022631443236815793,0.05415323615515449,-0.15106169858010365,0.5842696629213483,0.4290523170079213,8175.611974216317,0.0,135.63025967238457,0.0001986302655063232,0.005139755118266668,-0.31244879054113806,0.8818382918220741,0.7784383990151583,3355585.3489621663,0.0,25.63771848571412
578,EnergyInDepth,2018-10-01,0.00016509823344890208,0.6666666666666666,-0.30180092157390387,0.6666666666666666,0.5,2389.0,0.0,56.52104154374981,0.0007212853802914988,0.0,0.02456260566778634,1.0,0.07142857142857142,266477.10714285716,0.0,14.467406634035482
579,EricHolthaus,2018-10-01,0.0004117721270571084,0.05857375404687512,-0.06147259425063559,0.6792452830188679,0.3728939243405519,9877.440539736906,0.0,55.78458177701281,0.0004323554462824849,0.009889802458810238,-0.045105519806593344,0.8443759119262518,0.3673476074163258,1102422.4188948455,0.0,32.131710712898844
580,FAOKnowledge,2018-10-01,0.0003714710252600297,0.0,0.5990650758569891,0.0,0.0,12094.666666666666,0.0,152.29723154143048,0.0008046280951346181,0.01237500316447685,0.2197954714960613,0.7017543859649122,0.18179998328818794,635824.5624917004,0.0,17.636796908371924
581,GCCThinkActTank,2018-10-01,0.000343954653018546,0.03240740740740741,-0.06677930666081822,0.6111111111111112,0.3935185185185185,6258.240740740741,0.0,166.22566399188827,0.014616734837830329,0.006564610638971378,0.17437362517106236,0.8925175820815655,0.24977469794019624,4157338.0185948666,0.0,83.84131458200235
582,Greenpeace,2018-10-01,0.00038455099093819976,0.02842676976894044,-0.02860576605362534,0.5774647887323944,0.35018294441451026,5751.998861645351,0.0,119.33507041742651,0.0008106067632642721,0.028250339080310445,0.10801238173219607,0.4440847489757071,0.2103552714345659,2054768.8766667864,0.0,26.14105887307891
583,KHayhoe,2018-10-01,0.0005677967206277209,0.05857702147863039,0.06687583092311415,0.6644736842105263,0.34074386233893,8412.21040901339,0.0,46.60932633467884,0.0007247165698384758,0.06399457844205092,0.07175103650472056,0.8510249719271287,0.29796333506921896,1464623.1054384117,0.0,21.304931064798208
584,KamalaHarris,2018-10-01,0.00019540923724616145,0.05783730158730158,-0.18100169439691394,0.53125,0.4442956349206349,9132.686408730158,0.0,217.81222763162646,0.00021252772539047076,0.00616427382023213,0.10118709568835178,0.3857928003709254,0.7699433220899549,12627169.981878474,0.0,33.46495635074746
585,MichaelEMann,2018-10-01,0.0005070077506927432,0.0455892909060333,-0.009215945731554138,0.7252252252252253,0.42107696233266534,14513.618622176675,0.0,72.58675291052988,0.0006697130524994395,0.03664629275059579,0.016121543905393373,0.8576218559318362,0.3161831056317385,876885.5974327592,0.0,37.293980300016564
586,MikeBloomberg,2018-10-01,0.0002867495633586194,0.05263157894736842,0.006108450002704371,0.47368421052631576,0.5270221007063112,20288.400113921165,0.0,171.228494611613,0.0002190390333558282,0.006939916808337861,0.36627275787721864,0.9099061756956495,0.26193789924713456,4445184.535969844,0.0,50.652840078304415
587,NBCNews,2018-10-01,0.00035165923724616145,0.021176470588235293,-0.03496771297398648,0.44,0.4305257487610429,191535.67952165482,0.0,160.7919505773443,0.000568181565570015,0.03390108919958732,-0.005702586173005047,0.8699683094683095,0.36963198392476476,5236378.93993282,0.0,73.44418424994551
588,NRDC,2018-10-01,0.00043814531184516327,0.019128420599008836,-0.06634235397047565,0.6615384615384615,0.29469579440167676,7110.747002703179,0.0,133.14235176778894,0.0005773685303903007,0.006218120784973903,0.0618630699488887,0.8249102535685031,0.32505462151211795,1029994.2778556847,0.0,31.75939488161969
589,NatGeo,2018-10-01,0.0002240618882520814,0.126984126984127,-0.16778586349746272,0.42857142857142855,0.25396825396825395,1804.842857142857,0.0,171.4790757711363,0.0002311361451077627,0.0062796330653473505,-0.03747988763119049,0.822634508348794,0.4377450524269818,18741249.872318063,0.0,23.926073438541653
590,PaulEDawson,2018-10-01,0.0005175470709419931,0.03418903744465676,0.0027636011840405433,0.6144927536231884,0.319430605739975,4304.284103510001,0.0,79.4032518385257,0.0010414854190760113,0.019435666654371547,0.030959989673328362,0.831663517481794,0.27109078411087895,979715.2792903456,0.0,29.210148592988084
591,SafetyPinDaily,2018-10-01,0.0002141117715040449,0.041666666666666664,-0.15981472935359017,0.5833333333333334,0.4305555555555556,7809.82204861111,0.0,252.25666113533484,0.001348469736476735,0.0061833790835056,-0.10427113942617645,0.5205909459163177,0.41250642290349404,2132269.676893886,0.0,121.11256165583923
592,SenSanders,2018-10-01,0.0003660082160650293,0.05730095068330362,-0.070969888862172,0.6617647058823529,0.3786032594856124,6651.61148088023,0.0,128.25890039721918,0.0003197083630086957,0.010246571841885922,-0.1253016029550534,0.8530494769178327,0.45575229584733407,6337214.804011424,0.0,30.658980296671825
593,TIME,2018-10-01,0.0003126241301693319,0.02789968816605945,-0.18413622098913798,0.6237623762376238,0.5058066509574757,5615.153948921631,0.0,115.7839402259388,0.0004082688428642117,0.006485150632919455,-0.16619586503667075,0.9053142690931264,0.3452105435830172,12176766.752863875,0.0,76.20245892745322
594,UN,2018-10-01,0.0004393743309527233,0.0,0.20770451488874372,0.6451612903225806,0.3114742501414828,120000.2373655914,0.0,16.78736392731868,0.00031583077700128966,0.0032322068612391196,0.20610048168591907,0.9343769765970904,0.14938180351139552,10478777.018977603,0.0,29.521210823276256
595,UNEP,2018-10-01,0.0009123849743228801,0.013157894736842105,0.16237964908751468,0.6842105263157895,0.258222964797324,10264.949198520471,0.0,39.3536940305198,0.00043867246665430496,0.0045440409732421545,0.28358096428286106,0.8933178938186945,0.12504999698823022,2660963.327407361,0.0,18.942522483924606
596,UNFCCC,2018-10-01,0.00034077094052779584,0.0068870523415977955,0.10941888387098432,0.6115702479338843,0.3248930362566726,10592.947042351589,0.0,42.26335240398716,0.0004615426236041071,0.004602235801647731,0.1390327175815308,0.8885115742793065,0.13901930899817816,3109955.514098419,0.0,21.455226223972257
597,ajplus,2018-10-01,0.0001519654194245576,0.045454545454545456,-0.2144295740660971,0.7727272727272727,0.40151515151515155,2552.439393939394,0.0,103.94472072629246,0.00021610925953561384,0.0052985739750445624,-0.31986394563253656,0.8366161616161616,0.14067961928044956,3575362.0993707795,0.0,35.132789104894734
598,annemariayritys,2018-10-01,0.00026068142123510855,0.005847953216374269,-0.08813101394543488,0.631578947368421,0.293859649122807,5123.891812865497,0.0,115.73877077802396,0.019186326695712567,0.0043310648778944125,0.1378454937857013,0.424874686716792,0.17980681275441754,478265.723431951,0.0,197.96795360509265
599,antonioguterres,2018-10-01,0.0004435266101974743,0.016057894840449612,0.14636553273712238,0.7175141242937854,0.22708722226492192,115211.94753867567,0.0,36.83323746950769,0.00043260904623796087,0.006734860600898455,0.42138917943912324,0.899627508700757,0.12926847852654857,2015953.7326447172,0.0,15.177917945271803
600,billmckibben,2018-10-01,0.00017335314512134718,0.0,-0.29928787287993863,0.8,0.3,1436.5,0.0,48.62740695022042,0.0002499626921355022,0.0,-0.09733651907395732,0.725,0.4559559884559885,2257629.9964989177,0.0,27.931874615310413
601,brianschatz,2018-10-01,0.0002605121475849559,0.05952380952380952,-0.16769356194190263,0.42857142857142855,0.45622591694020265,4077.6711978497697,0.0,136.5636975657176,0.00022681955837848382,0.009068171942171547,0.06802201540191677,0.8813541202245521,0.7438295531292876,1902844.3650060496,0.0,31.814417028226245
602,britneyspears,2018-10-01,0.00015134004732816024,0.11851851851851852,-0.19873666189800634,0.8148148148148148,0.5851851851851853,4905.207407407408,0.0,71.97987605912628,0.00019186901741744303,0.047619047619047616,-0.10022772528441792,0.9285714285714286,0.689935064935065,129522.89664502164,0.0,30.77155864013368
603,cathmckenna,2018-10-01,0.0002670284471434416,0.041666666666666664,-0.1319241456773371,0.6173913043478261,0.39295376121463077,4349.687750172533,0.0,68.95849204869371,0.00044541798947078757,0.015619422995682704,0.33983672333009435,0.39563770261630843,0.21210486160888276,1306622.3245990484,0.0,33.177184101403945
604,citizensclimate,2018-10-01,0.0006428292919393421,0.060872160661531526,0.08740743767568379,0.5531914893617021,0.4198624955070143,15202.509928658685,0.0,61.50133658787261,0.0010428250559002602,0.016003497256085776,0.0796183604619554,0.8518584791492997,0.3598274688120261,1266300.406549357,0.0,23.08061055055044
605,climatecouncil,2018-10-01,0.0005138682516097078,0.01511029411764706,-0.04157402390741749,0.65,0.3959579248366013,7451.009348235506,0.0,68.43212765624892,0.0009899606218110276,0.014377755053994735,0.07959017397213228,0.6022739964607562,0.35253073543229835,539897.5770431176,0.0,31.546116909761263
606,cnni,2018-10-01,0.00022916620463802828,0.029850746268656716,-0.12393409788905282,0.582089552238806,0.4346126510305615,10486.105697701967,0.0,102.84860490556433,0.0005055769750063437,0.0027140204125157964,-0.06276470652435479,0.8594597871421275,0.3834653181340352,10443145.484249342,0.0,59.85390290682198
607,guardianeco,2018-10-01,0.0004785617712809392,0.025631609870740306,0.04094325725865499,0.668918918918919,0.3271666317896492,19535.477527058112,0.0,84.82555524988055,0.0005771602006291178,0.008565369460247442,0.04521389741521165,0.8463417662501161,0.244406278274291,1343178.0007529275,0.0,28.11653861948357
608,kylegriffin1,2018-10-01,0.00017335314512134718,0.0,-0.08401721777819623,0.35,0.4416666666666667,14080.825,0.0,193.05751603875632,0.00041837447199830926,0.01542794895736072,-0.049278268233384416,0.6353968253968254,0.48609641144745097,3903584.3706087866,0.0,58.64051085376771
609,nowthisnews,2018-10-01,0.0002096509155799686,0.04855595667870036,-0.15640434779890877,0.5703971119133574,0.43499011517964586,17512.595261732848,0.0,114.39166386222679,0.0003792143112992571,0.005454948870365011,-0.16122415201638385,0.3793603837405535,0.6074871642651515,3125804.6522640055,0.0,82.98401507029291
610,nytimes,2018-10-01,0.00034153563128303097,0.012551174315880197,-0.12060337330848467,0.5824175824175825,0.4169498568658232,10940.96065041401,0.0,214.81172511081328,0.0004077370569945519,0.006183572380636133,-0.049027405921384694,0.8481148563243003,0.4360099275930536,25188158.62599771,0.0,75.66788205265054
611,sciam,2018-10-01,0.00045159222678670276,0.0,0.066298921780245,0.5294117647058824,0.29172644667623143,2982.5523672883787,0.0,161.98558525336313,0.0003407660631779947,0.006086115519233028,0.1989464034919875,0.9154995331465919,0.6098505007428906,7776860.027947221,0.0,33.698429693575356
612,tedlieu,2018-10-01,0.00012382367508667657,0.0,0.5308780188798905,0.0,0.0,19832.0,0.0,80.54063604240282,4.9743819330448195e-05,0.0,0.001656100153923,1.0,0.0,1626511.0,0.0,9.4671388101983
613,thehill,2018-10-01,0.00030674501328290335,0.058982683982683984,-0.1456851624963796,0.6363636363636364,0.4074843552809185,5520.812086131307,0.0,164.5039126418133,0.0005829854531581851,0.006378951572216414,-0.1114319520912604,0.861953418630276,0.6135129115627036,4927344.128449335,0.0,151.14227778340532
614,tveitdal,2018-10-01,0.0005389144040704219,0.04688057040998217,-0.050003026784851905,0.6363636363636364,0.35417266625751426,10973.969367296204,0.0,103.38336636723143,0.0008653904641281327,0.014930100519410287,0.021826985939615608,0.8640177033867379,0.3301839757782914,1075788.691699222,0.0,34.539051382054566
615,washingtonpost,2018-10-01,0.0002698721123683976,0.07906727418922542,-0.11156070199410302,0.6153846153846154,0.44828836475177936,7986.3416398642,0.0,158.38097307501897,0.0003940699967763087,0.013004042167833636,0.07266150886981178,0.8778092154333097,0.490755819568548,11644297.641686108,0.0,74.43004080068462
616,wef,2018-10-01,0.00033731277006370517,0.013522650439486139,0.06815266392355143,0.896551724137931,0.32258282623394186,37749.43150777553,0.0,95.11487086678429,0.0006691153657597313,0.006038268692079938,0.20675546599499595,0.9031406591076757,0.16816058814410756,3909499.9617333654,0.0,41.540750520592006
617,CNN,2018-11-01,0.0006014106617728348,0.07166666666666667,-0.14757454068266715,0.5923076923076923,0.3767429792429792,16062.731752136753,0.0,111.89388091547,0.0015844670352474011,0.016925243287630315,-0.23024214070223412,0.37039755717209977,0.3904533594567102,33166476.7522735,0.0,69.9059729300226
618,CarbonBrief,2018-11-01,0.0006898534061511929,0.03333333333333333,0.07605124079150495,0.4,0.13333333333333333,2839.8,0.0,36.225720873139004,0.0007542121517903557,0.003046772068511199,0.13958328108024723,0.9454545454545455,0.1969369438939426,477093.49064349727,0.0,17.300198338956005
619,CarolineLucas,2018-11-01,0.0005412810816662498,0.03689492325855962,-0.07070213513117095,0.7012987012987013,0.33602799797604993,13073.472799235396,0.0,63.1943273920521,0.00032515020279807875,0.017253400441903113,-0.009158064976338177,0.29570963371574527,0.12827935894409623,903903.6433319376,0.0,26.581954398471446
620,ClimateCentral,2018-11-01,0.0017246335153779822,0.0,0.310507500894142,0.0,0.16666666666666666,1689.6666666666667,0.0,1.840882016073431,0.00020181634712411706,0.0,0.26875720205962966,0.3333333333333333,0.0,113874.7222222222,0.0,7.723447703860379
621,ClimateReality,2018-11-01,0.0005226162167812066,0.0,-0.09860008620758687,0.6363636363636364,0.27878787878787875,3881.5787878787883,0.0,60.7866702171358,0.0008366440152514824,0.008724331224331224,0.21812865280478205,0.9203574203574203,0.2193392859368795,1170978.5082568224,0.0,24.54875659140565
622,DanRather,2018-11-01,0.0006768722936698532,0.09408602150537636,-0.052610884102919954,0.7096774193548387,0.4790322580645161,9866.118817204302,0.0,111.0579271247836,0.0004535565156150424,0.05974584278155707,-0.14508185042355048,0.6747955747955747,0.39847148680805444,2667245.41203924,0.0,40.22812682820986
623,EricHolthaus,2018-11-01,0.000665215784502936,0.045238095238095244,-0.02573326878470626,0.6714285714285714,0.44503401360544215,11035.170952380953,0.0,54.571619199799024,0.0005036076932684213,0.02243427032975797,0.04733664152570696,0.8694676658542205,0.2773889620085356,1602120.744422613,0.0,33.4144197639577
624,GCCThinkActTank,2018-11-01,0.00045168973021804295,0.07142857142857142,-0.19618693182961744,0.5714285714285714,0.14285714285714285,8622.964285714286,0.0,179.9972489915276,0.009240463959182427,0.0022729308395375005,0.10991474895672519,0.7793831168831168,0.2874634760326478,1632645.4281061012,0.0,52.33307290330788
625,Greenpeace,2018-11-01,0.0007613247049866769,0.02027027027027027,-0.052631563506028906,0.5675675675675675,0.28407628407628405,4652.703726453727,0.0,639.1669764669861,0.0006211436787761821,0.0075879074862088905,-0.01510266891494139,0.5193323492556229,0.24036999972207307,1662116.610295,0.0,31.777550049412167
626,KHayhoe,2018-11-01,0.00073203868638346,0.022136790062388917,-0.08877281859857948,0.5467625899280576,0.4127191616633026,11249.348893261527,0.0,100.10390498635098,0.0005396014271579029,0.09792311952616174,-0.06497204647426523,0.862836220143142,0.37718091224843764,1032959.7780315883,0.0,27.25451288398436
627,KamalaHarris,2018-11-01,0.0005469711472719814,0.06048579252462748,-0.1491640005134654,0.6116504854368932,0.4160709840321491,8375.645074504784,0.0,138.3660772168998,0.00038022041128237905,0.020585762123198605,-0.11110108416728336,0.4379537832136347,0.48961150477661913,10557693.218511058,0.0,32.20449969882757
628,MichaelEMann,2018-11-01,0.0009842605416046058,0.02417355371900826,-0.07876047180482669,0.8484848484848485,0.36582054309327033,13398.49945231536,0.0,62.01487937665106,0.0006203094756112587,0.06865884536339081,-0.03891687335844595,0.7827277033616746,0.39316297498725755,729508.626577648,0.0,41.94800069121257
629,NBCNews,2018-11-01,0.00043115837884449555,0.011363636363636364,-0.19014180207961767,0.5681818181818182,0.5946969696969697,22704.292045454546,0.0,144.50612092428963,0.0007853457622400838,0.017078367624199634,-0.07459411280395861,0.8565341855114582,0.45361085857315386,6755608.707694766,0.0,78.41557969905197
630,NRDC,2018-11-01,0.0006754814601897097,0.02321428571428571,-0.13920674567378416,0.5833333333333334,0.49403679653679655,4163.612132034632,0.0,105.17243832494574,0.001475036474243583,0.012096454794733346,-0.13623391563092377,0.8603890751802651,0.39184438361584834,1428929.7870199042,0.0,31.50603885852028
631,NatGeo,2018-11-01,0.0003592986490370796,0.0,-0.1737655956625938,0.625,0.5833333333333333,1424.5416666666665,0.0,569.0230600585664,0.0003984405898507816,0.015004960317460316,-0.051825220178699935,0.7791895604395604,0.4931415884240404,12563073.831663178,0.0,45.120990174524756
632,PaulEDawson,2018-11-01,0.0008042762066906937,0.05224830316742081,-0.04469887740100002,0.6923076923076923,0.37541934969253976,4459.175754365356,0.0,122.92210909696581,0.0010009437936179116,0.027890609565262077,-0.04816855720345465,0.7936237269814703,0.27723558005296206,1384112.3425124276,0.0,36.527754541019966
633,SafetyPinDaily,2018-11-01,0.0004624017396303286,0.08462732919254658,-0.23120314644082865,0.5,0.6053312629399585,11222.563923395444,0.0,139.27463620353413,0.0023669769249552515,0.026912238325281803,-0.15238072623592935,0.48625384277558187,0.5011991747359023,2577991.868681783,0.0,120.99054918065441
634,SenSanders,2018-11-01,0.0007042253521126761,0.02966269841269841,-0.11157425913847142,0.6833333333333333,0.49490440115440115,31289.445613876862,0.0,112.96872404236265,0.00044169483242334555,0.04563620099559241,0.04538381189845337,0.8255931146148537,0.46860882362908185,7422181.398905744,0.0,25.104100024865378
635,TIME,2018-11-01,0.00038325189230621826,0.0,0.05550607181647008,0.6666666666666666,0.3888888888888889,4555.111111111111,0.0,90.28869733695835,0.0005192065894639053,0.01597222222222222,-0.3123892112823844,0.808234126984127,0.7137821170687549,10581137.00283509,0.0,81.29221590634943
636,UN,2018-11-01,0.0007535560855480372,0.021771771771771774,0.06382028580418472,0.7297297297297297,0.20080374492139197,92757.19961137608,0.0,78.61917713244262,0.0004553991798059374,0.001025218767154251,0.22408053568414993,0.9033014936240743,0.10568667138594982,10652021.584810263,0.0,25.84689282033422
637,UNEP,2018-11-01,0.0007904570278815751,0.015606060606060606,0.010173066561476695,0.65,0.3272348484848485,61611.92929924242,0.0,91.10457243168526,0.0004977509624078506,0.0033070708570166417,0.12083287597778336,0.8739724156825674,0.15980250212296443,1260132.1395967929,0.0,26.751428939512618
638,UNFCCC,2018-11-01,0.0008884475685280515,0.0,-0.05275194373199654,0.6363636363636364,0.19848484848484851,18293.942424242425,0.0,147.8437283836082,0.00042732415962454045,0.017656815888825814,0.231653922215522,0.8428442525216719,0.15551339087354485,2106712.603604867,0.0,18.75202463015921
639,annemariayritys,2018-11-01,0.0004790648653827728,0.0,-0.029517673198316316,0.7777777777777778,0.2888888888888889,16275.740740740739,0.0,362.6011586907462,0.01692016547621403,0.00569496617836746,0.08594589120807467,0.35351307189542486,0.21734787456888782,1183333.5489294408,0.0,242.6204841610628
640,antonioguterres,2018-11-01,0.0007919235529796856,0.023323615160349854,0.0007723218423673308,0.7959183673469388,0.30289753263942937,57340.52121672845,0.0,123.80439230042555,0.00043374844579080056,0.007832977267931675,0.029354760743866167,0.8579738215281907,0.14627426299249258,2121682.2125408812,0.0,21.071528877146818
641,billmckibben,2018-11-01,0.0007332625490552645,0.04591836734693878,-0.131488830093964,0.7755102040816326,0.4761043378390317,17854.51563300645,0.0,99.19547579975746,0.00034155988431397574,0.04066983374770451,0.22443894799190908,0.8563810207428431,0.18301594271194313,1561924.943355583,0.0,31.623026753533285
642,brianschatz,2018-11-01,0.0004762301620373126,0.09023668639053255,-0.2335318548762058,0.591715976331361,0.5081854043392505,5943.605950032874,0.0,161.96033025314318,0.00036512151591772064,0.03243505253616313,-0.28023814754995463,0.8244267938900499,0.7429143219390266,2733425.837696082,0.0,38.3079912930598
643,britneyspears,2018-11-01,0.00036956432472385334,0.0,0.056220525907529476,0.6428571428571429,0.42857142857142855,8964.57142857143,0.0,61.60954788372652,0.00020181634712411706,0.0,0.42106186241176397,0.6666666666666666,0.611111111111111,162176.44444444447,0.0,13.49192394729054
644,cathmckenna,2018-11-01,0.0011737089201877935,0.08030753968253967,-0.11847056539605892,0.65,0.4400333694083694,4487.369178391053,0.0,423.0585383520823,0.00047928543643952913,0.019923324482527132,0.12921682815598962,0.5295753429576959,0.3426614714091176,1217745.4022002344,0.0,36.60779368487919
645,citizensclimate,2018-11-01,0.0011194989485786902,0.010651629072681704,0.20886285589927234,0.7368421052631579,0.2587719298245614,4091.621303258145,0.0,43.91935017392024,0.0006914762545704178,0.022103547693818126,0.21108210990417717,0.8401641730589099,0.4485490762955738,815476.6396721846,0.0,17.19277007940593
